./wavs/14/1.wav|Nếu chúng ta không thử, chúng ta sẽ chẳng bao giờ biết mình có thể làm được gì.
./wavs/14/2.wav|Khi bạn tin vào chính mình, mọi giới hạn đều có thể được phá vỡ.
./wavs/14/3.wav|Hạnh phúc không nằm ở đích đến, mà ở hành trình chúng ta đi qua.
./wavs/14/4.wav|Công nghệ không thay thế con người, mà giúp con người làm việc hiệu quả hơn.
./wavs/14/5.wav|Sự kiên nhẫn là chìa khóa của mọi thành công lớn.
./wavs/14/6.wav|Đôi khi, điều bạn cần không phải là câu trả lời, mà là sự lắng nghe.
./wavs/14/7.wav|Nếu bạn tin tưởng tôi, tôi sẽ cố gắng hết sức để giúp bạn.
./wavs/14/8.wav|Không có gì là mãi mãi, ngoại trừ sự thay đổi.
./wavs/14/9.wav|Mọi thứ đều bắt đầu từ một ý tưởng nhỏ bé.
./wavs/15/0.wav|Tốt lắm!
./wavs/15/1.wav|Tuyệt vời!
./wavs/15/2.wav|Được rồi.
./wavs/15/3.wav|Chính xác.
./wavs/15/4.wav|Không tệ đâu.
./wavs/15/5.wav|Tôi đồng ý.
./wavs/15/6.wav|Thật sao?
./wavs/15/7.wav|Thật đấy.
./wavs/15/8.wav|Ồ, hay quá!
./wavs/15/9.wav|Tôi hiểu rồi.
./wavs/16/0.wav|Nhiệt độ hiện tại là hai mươi tám phẩy năm độ C.
./wavs/16/1.wav|Thời gian huấn luyện trung bình là hai giờ mười lăm phút.
./wavs/16/2.wav|Tốc độ xử lý đạt bốn mươi mẫu mỗi giây.
./wavs/16/3.wav|Mẫu âm thanh dài ba giây rưỡi.
./wavs/16/4.wav|Mã dự án là E, T, A, gạch nối, không, một.
./wavs/16/5.wav|Phiên bản hệ thống hiện tại là một chấm hai chấm năm.
./wavs/16/6.wav|Dung lượng bộ nhớ còn lại là bảy trăm năm mươi mê-ga-bai.
./wavs/16/7.wav|Pin còn sáu mươi lăm phần trăm.
./wavs/16/8.wav|Tôi đã ghi lại hai trăm năm mươi tám câu thoại.
./wavs/16/9.wav|Dự đoán độ chính xác đạt chín mươi tám phẩy ba phần trăm.
./wavs/17/0.wav|Và đó là tất cả những gì tôi muốn chia sẻ hôm nay.
./wavs/17/1.wav|Hy vọng bạn đã có một trải nghiệm thú vị cùng tôi.
./wavs/17/2.wav|Cảm ơn vì đã lắng nghe đến cuối.
./wavs/17/3.wav|Hẹn gặp lại bạn trong buổi trò chuyện tiếp theo.
./wavs/17/4.wav|Tôi sẽ chờ bạn quay lại.
./wavs/17/5.wav|Giờ thì, hãy nghỉ ngơi một chút nhé.
./wavs/17/6.wav|Kết thúc buổi huấn luyện tại đây.
./wavs/17/7.wav|Cảm ơn, và xin chào tạm biệt.
./wavs/17/8.wav|Tôi rất mong được nói chuyện với bạn lần nữa.
./wavs/17/9.wav|Hẹn gặp lại bạn sớm thôi.
